8.158434629440307617e-01,-6.873057223856449127e-03,4.825509488582611084e-01,7.899745702743530273e-01,9.831746667623519897e-02,4.149393737316131592e-01,1.305923759937286377e-01,7.561084628105163574e-02,2.813766300678253174e-01,3.278557062149047852e-01,-1.692557185888290405e-01,3.565718606114387512e-02,7.810539007186889648e-02,1.458213925361633301e-01,1.942943781614303589e-02,-2.148093938827514648e+00,3.045543283224105835e-02,1.227917596697807312e-01,5.859480425715446472e-02,-2.414339542388916016e+00,-1.397247519344091415e-02,6.779081821441650391e-01,2.887544687837362289e-03,5.626412034034729004e-01,7.675176262855529785e-01,9.007312357425689697e-02,3.164220750331878662e-01,2.399821281433105469e-01,9.120929986238479614e-03,2.369183301925659180e-01,4.519121348857879639e-01,-2.041973322629928589e-01,-9.635861963033676147e-03,8.710746467113494873e-02,2.880817949771881104e-01,-1.601015962660312653e-02,-5.006230473518371582e-01,-5.625413730740547180e-02,-1.558947563171386719e-01,5.394854117184877396e-03,-2.234583377838134766e+00,-2.695734985172748566e-02,-3.626703517511487007e-03,-5.548042827285826206e-04,-2.514061212539672852e+00,1.495925523340702057e-02,3.570017516613006592e-01,-4.607588797807693481e-02,2.436170727014541626e-01,8.077719807624816895e-01,5.795680731534957886e-02,3.933116793632507324e-01,3.401729762554168701e-01,1.090439502149820328e-02,1.984856426715850830e-01,2.691724896430969238e-01,-1.998081803321838379e-01,1.074436306953430176e-02,1.391273140907287598e-01,2.643564343452453613e-01,5.599083751440048218e-02,2.327235490083694458e-01,1.521242223680019379e-02,-2.687264382839202881e-01,4.715729504823684692e-02,-2.406156063079833984e+00,-4.265252128243446350e-02,-3.418847918510437012e-01,4.753050953149795532e-02,-2.440511465072631836e+00,-1.033485233783721924e-01
8.131834864616394043e-01,6.472412496805191040e-03,4.928557276725769043e-01,7.916797399520874023e-01,8.921428024768829346e-02,4.338976144790649414e-01,1.503669172525405884e-01,-4.942370578646659851e-02,5.272967815399169922e-01,-4.844138324260711670e-01,-1.277387291193008423e-01,5.037443041801452637e-01,4.098110496997833252e-01,1.771575063467025757e-01,2.126322835683822632e-01,-1.367216110229492188e+00,3.044572114944458008e+00,1.439662873744964600e-01,1.079476848244667053e-01,-1.442676186561584473e+00,3.635086774826049805e+00,6.730763912200927734e-01,7.972567342221736908e-03,6.194151639938354492e-01,7.684502005577087402e-01,8.448460698127746582e-02,3.245347142219543457e-01,2.534552812576293945e-01,-2.502121329307556152e-01,9.194598346948623657e-02,1.122013386338949203e-02,-1.572892814874649048e-01,3.739124834537506104e-01,3.757431209087371826e-01,2.671599984169006348e-01,-1.339638084173202515e-01,-5.403520464897155762e-01,-2.364965975284576416e-01,-8.724220097064971924e-02,5.080763697624206543e-01,-1.353090167045593262e+00,3.630584478378295898e+00,2.278711460530757904e-02,1.940997689962387085e-01,-1.420796513557434082e+00,4.544370651245117188e+00,3.512680530548095703e-01,-4.421615973114967346e-02,2.634877264499664307e-01,8.056348562240600586e-01,6.140649318695068359e-02,3.680030703544616699e-01,3.361808359622955322e-01,-3.073036968708038330e-01,-2.240216732025146484e-01,6.269071102142333984e-01,7.210157066583633423e-02,-8.080185651779174805e-01,-2.048326730728149414e-01,2.117565870285034180e-01,-4.453079104423522949e-01,1.144126653671264648e-01,-8.698457479476928711e-01,-3.261983394622802734e-01,-5.004604458808898926e-01,-1.243633508682250977e+00,5.110379695892333984e+00,-2.023321539163589478e-01,9.806543588638305664e-01,-1.357980608940124512e+00,4.441776752471923828e+00
8.123965263366699219e-01,2.326093614101409912e-02,3.765844702720642090e-01,7.960638999938964844e-01,2.054772824048995972e-01,4.980080425739288330e-01,1.828642040491104126e-01,3.598736226558685303e-01,6.393920183181762695e-01,-2.032217264175415039e+00,1.472282886505126953e+00,2.071522712707519531e+00,3.287793397903442383e-01,1.484046280384063721e-01,-3.976397514343261719e-01,-6.319412589073181152e-01,1.964764833450317383e+00,8.116144686937332153e-02,-5.379030108451843262e-01,-4.636609852313995361e-01,2.917045831680297852e+00,6.693065762519836426e-01,1.266637165099382401e-02,5.689137578010559082e-01,7.725505828857421875e-01,1.802166253328323364e-01,3.561686277389526367e-01,2.772171199321746826e-01,-1.150593236088752747e-01,6.115107536315917969e-01,2.566531896591186523e-01,1.996702551841735840e+00,1.967915415763854980e+00,5.811994075775146484e-01,2.438744008541107178e-01,2.585107088088989258e-02,-6.709468960762023926e-01,-5.363063812255859375e-01,5.227354913949966431e-02,5.380946993827819824e-01,-4.449070692062377930e-01,2.936316490173339844e+00,-1.870771497488021851e-02,-4.988655149936676025e-01,-2.742679119110107422e-01,3.660984039306640625e+00,3.472076356410980225e-01,-3.733024001121520996e-02,2.111270129680633545e-01,8.015621900558471680e-01,1.694427132606506348e-01,3.155972063541412354e-01,3.117122948169708252e-01,-1.537780165672302246e-01,2.020197063684463501e-01,1.233959317207336426e+00,1.873089313507080078e+00,-3.076069056987762451e-01,6.742078065872192383e-02,6.234702467918395996e-02,-3.201562464237213135e-01,-1.707333922386169434e-01,-1.541048407554626465e+00,-5.154531002044677734e-01,-5.214423537254333496e-01,-5.003839731216430664e-02,1.786785840988159180e+00,-8.296320587396621704e-02,6.144100055098533630e-02,-3.208816349506378174e-01,1.404217243194580078e+00
8.222487568855285645e-01,4.055510833859443665e-02,1.923286914825439453e-01,7.945441603660583496e-01,3.156585693359375000e-01,6.882981061935424805e-01,1.834867596626281738e-01,6.834177970886230469e-01,2.815967798233032227e-01,-1.827289819717407227e+00,1.109571099281311035e+00,2.665978908538818359e+00,-2.124476283788681030e-01,5.731673166155815125e-02,-2.512528300285339355e-01,-1.576871722936630249e-01,1.226057171821594238e+00,-7.024418562650680542e-02,-4.646034240722656250e-01,2.795146703720092773e-01,1.848353624343872070e+00,6.781358122825622559e-01,4.119925573468208313e-02,7.286807298660278320e-01,7.829511165618896484e-01,3.493844270706176758e-01,4.984256029129028320e-01,2.524132728576660156e-01,4.084837436676025391e-01,1.388892054557800293e+00,1.705279231071472168e+00,1.206383109092712402e+00,3.129280567169189453e+00,-1.018512010574340820e+00,1.836926937103271484e-01,-3.747588694095611572e-01,-8.357389569282531738e-01,-5.307711362838745117e-01,2.580341398715972900e-01,9.882365465164184570e-01,2.613011002540588379e-01,1.785437226295471191e+00,-8.820428699254989624e-02,-1.460141986608505249e-01,2.950637340545654297e-01,8.216207623481750488e-01,3.531330227851867676e-01,2.812042075674980879e-04,4.326170682907104492e-01,8.013621568679809570e-01,3.354241847991943359e-01,3.121090531349182129e-01,3.154488503932952881e-01,5.091235041618347168e-01,1.455171823501586914e+00,2.499883890151977539e+00,1.052037954330444336e+00,4.349307343363761902e-02,1.625405550003051758e-01,1.545081585645675659e-01,7.287530899047851562e-01,-6.880944371223449707e-01,-1.895539641380310059e+00,-5.502341389656066895e-01,-6.940557062625885010e-02,-8.477059751749038696e-02,-9.305158853530883789e-01,-1.304809600114822388e-01,-6.091612577438354492e-01,-1.013168320059776306e-01,9.201064705848693848e-01
8.378612399101257324e-01,4.180980101227760315e-02,1.611413061618804932e-01,7.892621755599975586e-01,3.592375814914703369e-01,7.614346742630004883e-01,1.598838716745376587e-01,9.890618920326232910e-01,-8.424026519060134888e-02,1.387780457735061646e-01,-7.681696861982345581e-02,1.807483583688735962e-01,-9.316444396972656250e-02,-9.817285463213920593e-03,-1.867851167917251587e-01,5.150604993104934692e-02,9.413321316242218018e-02,-1.387319862842559814e-01,-2.723167240619659424e-01,4.143162071704864502e-01,-8.844343572854995728e-02,7.010403275489807129e-01,7.388348877429962158e-02,8.989482522010803223e-01,7.836378216743469238e-01,3.744250237941741943e-01,5.795894861221313477e-01,1.731917113065719604e-01,1.040085077285766602e+00,9.404754042625427246e-01,9.837704300880432129e-01,-3.330611586570739746e-01,9.548094868659973145e-01,-1.596821784973144531e+00,3.299197927117347717e-02,-8.321319818496704102e-01,-8.129840493202209473e-01,3.995590209960937500e-01,5.126534700393676758e-01,9.164552688598632812e-01,2.924268543720245361e-01,-4.190426766872406006e-01,-9.485930204391479492e-02,9.792451560497283936e-02,3.678032755851745605e-01,-3.379937410354614258e-01,3.819682300090789795e-01,5.458040535449981689e-02,6.252866983413696289e-01,8.029066324234008789e-01,3.670432269573211670e-01,3.268888592720031738e-01,3.199851214885711670e-01,8.752793073654174805e-01,1.338156700134277344e+00,5.024776458740234375e-01,-3.214167356491088867e-01,9.551660418510437012e-01,8.816322684288024902e-02,3.921895623207092285e-01,9.827462434768676758e-01,-9.141553044319152832e-01,1.787487715482711792e-01,-6.343598365783691406e-01,-5.664923191070556641e-01,-1.973217725753784180e-01,5.868842452764511108e-02,-4.074022173881530762e-01,-1.460205912590026855e+00,2.373332977294921875e-01,1.497839450836181641e+00
8.600041866302490234e-01,4.111200571060180664e-02,2.186661660671234131e-01,7.893278002738952637e-01,4.711040258407592773e-01,7.454135417938232422e-01,1.500439047813415527e-01,1.334463477134704590e+00,2.479813843965530396e-01,7.815872430801391602e-01,1.120061159133911133e+00,-5.062014460563659668e-01,-3.378045558929443359e-02,-9.845134615898132324e-02,-4.457132518291473389e-01,-3.501778841018676758e-02,-4.972095191478729248e-01,-2.647590339183807373e-01,-6.073085069656372070e-01,3.415043950080871582e-01,-4.581261575222015381e-01,7.324069142341613770e-01,1.095396801829338074e-01,1.009873390197753906e+00,7.780829071998596191e-01,4.617710411548614502e-01,6.014385223388671875e-01,6.211409345269203186e-02,1.582117199897766113e+00,1.678228259086608887e+00,7.634412646293640137e-01,8.251428008079528809e-01,1.736595034599304199e-01,-1.941007971763610840e+00,-2.460844665765762329e-01,-9.791651964187622070e-01,-6.852316856384277344e-01,5.137469172477722168e-01,6.335154175758361816e-01,-5.964735522866249084e-03,1.892827153205871582e-01,-3.758748769760131836e-01,-8.609371632337570190e-02,-2.503888495266437531e-02,2.184569686651229858e-01,-8.022181987762451172e-01,4.240326285362243652e-01,1.370746493339538574e-01,7.462399601936340332e-01,8.065183758735656738e-01,4.400750994682312012e-01,3.590127825736999512e-01,2.724125683307647705e-01,1.329159379005432129e+00,1.670247316360473633e+00,3.533886075019836426e-01,6.966487169265747070e-01,3.575348556041717529e-01,-4.586041569709777832e-01,5.788282155990600586e-01,7.521188259124755859e-01,-8.661023378372192383e-01,2.221252024173736572e-01,-7.820740342140197754e-01,-5.896288156509399414e-01,-1.626747697591781616e-01,1.654458642005920410e-01,-7.296668291091918945e-01,-1.310949802398681641e+00,5.190024375915527344e-01,9.786423444747924805e-01
8.863735795021057129e-01,5.384622141718864441e-02,2.718816995620727539e-01,7.903568744659423828e-01,5.511830449104309082e-01,7.050465345382690430e-01,1.342881470918655396e-01,1.779989600181579590e+00,5.124018788337707520e-01,8.078939914703369141e-01,3.014051020145416260e-01,-4.013552367687225342e-01,-1.596042215824127197e-01,-2.084937393665313721e-01,-2.899950742721557617e-01,-1.714601218700408936e-01,-5.571201443672180176e-01,-4.338603019714355469e-01,-5.847794413566589355e-01,1.311994194984436035e-01,-9.973411560058593750e-01,7.706149220466613770e-01,1.629329770803451538e-01,1.050859451293945312e+00,7.682973742485046387e-01,5.332231521606445312e-01,6.024718284606933594e-01,-4.814434051513671875e-02,2.231824874877929688e+00,1.864493727684020996e+00,6.606947183609008789e-01,1.214213296771049500e-01,-1.153339073061943054e-01,-1.641325354576110840e+00,-5.100201964378356934e-01,-7.466064095497131348e-01,-5.505141615867614746e-01,2.093635648488998413e-01,5.692236423492431641e-01,-2.329513132572174072e-01,1.757107377052307129e-01,-1.798585653305053711e-01,-1.042895484715700150e-02,5.759266018867492676e-01,-3.432229533791542053e-02,-1.067914247512817383e+00,4.785148501396179199e-01,2.282710224390029907e-01,7.994365692138671875e-01,8.081772327423095703e-01,5.016399025917053223e-01,3.832802176475524902e-01,2.510370612144470215e-01,1.862653493881225586e+00,1.770013213157653809e+00,1.542835682630538940e-01,9.738872200250625610e-02,3.748724460601806641e-01,-2.632697522640228271e-01,8.322333693504333496e-01,7.202274203300476074e-01,-7.673240900039672852e-01,4.361446797847747803e-01,-9.113616943359375000e-01,-3.516979515552520752e-01,-1.777806282043457031e-01,-3.963717520236968994e-01,-1.082484006881713867e+00,-1.168570637702941895e+00,7.622032165527343750e-01,4.561544358730316162e-01
9.224966764450073242e-01,7.128790020942687988e-02,3.188093006610870361e-01,7.903318405151367188e-01,5.885179638862609863e-01,6.782436966896057129e-01,1.141027510166168213e-01,2.175350904464721680e+00,5.892421603202819824e-01,4.379364848136901855e-01,2.764335572719573975e-01,-2.604187130928039551e-01,-2.181453853845596313e-01,-2.432717531919479370e-01,4.730678349733352661e-02,-3.862632215023040771e-01,-9.506974816322326660e-01,-5.491649508476257324e-01,-2.282664924860000610e-01,-1.649009436368942261e-01,-1.044004201889038086e+00,8.231022953987121582e-01,2.158498317003250122e-01,1.079730868339538574e+00,7.581946849822998047e-01,5.590876936912536621e-01,5.872023105621337891e-01,-1.331869959831237793e-01,2.775130033493041992e+00,1.730190396308898926e+00,1.589334756135940552e-01,4.637524858117103577e-02,-3.633960783481597900e-01,-1.179657101631164551e+00,-6.936783194541931152e-01,-4.613540768623352051e-01,-5.198506116867065430e-01,-6.356483697891235352e-02,4.507689177989959717e-01,-5.730066895484924316e-01,1.561265438795089722e-01,-1.424681246280670166e-01,2.397182881832122803e-01,1.275187373161315918e+00,-3.464209735393524170e-01,-1.233734250068664551e+00,5.522122979164123535e-01,3.100357353687286377e-01,8.350368142127990723e-01,8.103504776954650879e-01,5.171692371368408203e-01,4.133726060390472412e-01,2.323962002992630005e-01,2.248013496398925781e+00,1.546384930610656738e+00,-4.382319450378417969e-01,3.687672689557075500e-02,6.819590926170349121e-01,-1.547542065382003784e-01,1.019959092140197754e+00,5.359452366828918457e-01,-5.964081883430480957e-01,8.207145929336547852e-01,-1.005817532539367676e+00,-3.722426295280456543e-01,-2.341687083244323730e-01,-5.471646413207054138e-02,-1.383310556411743164e+00,-1.077483057975769043e+00,8.695927262306213379e-01,2.555872797966003418e-01
9.675961732864379883e-01,9.030381590127944946e-02,3.355867266654968262e-01,7.898337841033935547e-01,5.936018228530883789e-01,6.653145551681518555e-01,9.255737811326980591e-02,2.627316713333129883e+00,5.523944497108459473e-01,1.245480147190392017e-03,-5.903388187289237976e-02,-7.848685979843139648e-02,-2.439739853143692017e-01,-1.735344827175140381e-01,4.503604471683502197e-01,-6.821152567863464355e-01,-1.118000984191894531e+00,-5.460855960845947266e-01,2.578591704368591309e-01,-4.795392453670501709e-01,-1.121326088905334473e+00,8.869084119796752930e-01,2.629552185535430908e-01,1.061073541641235352e+00,7.497110366821289062e-01,5.578075051307678223e-01,5.672596096992492676e-01,-1.929919719696044922e-01,3.356169462203979492e+00,1.359987616539001465e+00,-9.289601445198059082e-02,-5.695602297782897949e-01,-2.637230157852172852e-01,-6.913685202598571777e-01,-7.965877652168273926e-01,-2.516055405139923096e-01,-5.536189675331115723e-01,-1.603044718503952026e-01,2.632201015949249268e-01,-8.378360867500305176e-01,1.373566687107086182e-01,-1.479897182434797287e-02,6.259610056877136230e-01,1.591730713844299316e+00,-6.664140224456787109e-01,-1.123354792594909668e+00,6.397039294242858887e-01,3.762736320495605469e-01,8.530263304710388184e-01,8.135097026824951172e-01,5.077306628227233887e-01,4.631289243698120117e-01,2.202623188495635986e-01,2.647345066070556641e+00,1.080113291740417480e+00,-7.402521967887878418e-01,-4.672089815139770508e-01,1.027231097221374512e+00,-2.015174627304077148e-01,1.141905903816223145e+00,3.376108705997467041e-01,-3.417667448520660400e-01,9.843571186065673828e-01,-1.065832614898681641e+00,-9.389342367649078369e-02,-2.215048968791961670e-01,9.917061775922775269e-02,-1.647557020187377930e+00,-9.160642623901367188e-01,9.123470783233642578e-01,3.284828364849090576e-02
1.021255135536193848e+00,1.077574416995048523e-01,3.050756752490997314e-01,7.899877429008483887e-01,5.322991609573364258e-01,6.638256907463073730e-01,7.499168068170547485e-02,3.035936832427978516e+00,5.274077653884887695e-01,-6.353198289871215820e-01,-9.600368738174438477e-01,3.984855115413665771e-02,-1.516347974538803101e-01,-8.494754321873188019e-03,7.232208251953125000e-01,-1.005194783210754395e+00,-1.135552644729614258e+00,-3.988653421401977539e-01,8.016926050186157227e-01,-8.144560456275939941e-01,-1.184428691864013672e+00,9.617689847946166992e-01,2.999150156974792480e-01,9.918978810310363770e-01,7.448280453681945801e-01,4.742718338966369629e-01,5.571205019950866699e-01,-2.290946245193481445e-01,3.684917926788330078e+00,9.909552931785583496e-01,-9.458392858505249023e-01,-1.006091237068176270e+00,1.841363608837127686e-01,-3.736354410648345947e-01,-8.551167249679565430e-01,-1.444267779588699341e-01,-5.785652399063110352e-01,-1.294361706823110580e-02,1.315933186560869217e-03,-1.123761415481567383e+00,1.706427484750747681e-01,2.323019057512283325e-01,1.039714336395263672e+00,1.487435698509216309e+00,-9.128994941711425781e-01,-7.089337706565856934e-01,7.404243350028991699e-01,4.210726022720336914e-01,8.667256832122802734e-01,8.169640898704528809e-01,4.288216233253479004e-01,5.391680002212524414e-01,2.217688560485839844e-01,3.003725528717041016e+00,9.832690954208374023e-01,-1.389008998870849609e+00,-8.482630252838134766e-01,1.572118759155273438e+00,3.373236656188964844e-01,1.247228980064392090e+00,4.692999720573425293e-01,-4.575450718402862549e-02,1.179213404655456543e+00,-1.032176375389099121e+00,3.199140429496765137e-01,-1.818886548280715942e-01,1.460841894149780273e-01,-1.775547027587890625e+00,1.021323725581169128e-01,8.969835042953491211e-01,-1.678248494863510132e-01
